,date,advertiser_id,product_id,clicks,impressions,click_rate,modelo,product_id_count
1811,2023-04-27,K6Z0X85ZUY0TSF4RCG5J,5x4gnl,0.0,3.0,0.0,modelo_1,
1812,2023-04-27,K6Z0X85ZUY0TSF4RCG5J,649tyl,0.0,4.0,0.0,modelo_1,
1813,2023-04-27,K6Z0X85ZUY0TSF4RCG5J,67rcjl,0.0,4.0,0.0,modelo_1,
1814,2023-04-27,K6Z0X85ZUY0TSF4RCG5J,6jwq11,0.0,5.0,0.0,modelo_1,
1815,2023-04-27,K6Z0X85ZUY0TSF4RCG5J,7ng79e,0.0,5.0,0.0,modelo_1,
1816,2023-04-27,K6Z0X85ZUY0TSF4RCG5J,85iql6,0.0,2.0,0.0,modelo_1,
1817,2023-04-27,K6Z0X85ZUY0TSF4RCG5J,87uezk,0.0,4.0,0.0,modelo_1,
1818,2023-04-27,K6Z0X85ZUY0TSF4RCG5J,8cxw53,0.0,4.0,0.0,modelo_1,
1819,2023-04-27,K6Z0X85ZUY0TSF4RCG5J,8if05i,0.0,2.0,0.0,modelo_1,
1820,2023-04-27,KD9PHCBGYFBRI9ET1O9R,5putin,1.0,3.0,0.3333333333333333,modelo_1,
1821,2023-04-27,KD9PHCBGYFBRI9ET1O9R,847h5q,1.0,4.0,0.25,modelo_1,
1822,2023-04-27,KD9PHCBGYFBRI9ET1O9R,mq92kf,1.0,4.0,0.25,modelo_1,
1823,2023-04-27,KD9PHCBGYFBRI9ET1O9R,u2yxr1,1.0,4.0,0.25,modelo_1,
1824,2023-04-27,KD9PHCBGYFBRI9ET1O9R,0n7w6c,1.0,5.0,0.2,modelo_1,
1825,2023-04-27,KD9PHCBGYFBRI9ET1O9R,vdp1d2,1.0,5.0,0.2,modelo_1,
1826,2023-04-27,KD9PHCBGYFBRI9ET1O9R,gmgbcn,1.0,6.0,0.16666666666666666,modelo_1,
1827,2023-04-27,KD9PHCBGYFBRI9ET1O9R,hq6knq,1.0,6.0,0.16666666666666666,modelo_1,
1828,2023-04-27,KD9PHCBGYFBRI9ET1O9R,y57foy,1.0,6.0,0.16666666666666666,modelo_1,
1829,2023-04-27,KD9PHCBGYFBRI9ET1O9R,0zxtwc,0.0,1.0,0.0,modelo_1,
1830,2023-04-27,KD9PHCBGYFBRI9ET1O9R,1l6xuk,0.0,3.0,0.0,modelo_1,
1831,2023-04-27,KD9PHCBGYFBRI9ET1O9R,1vqx1c,0.0,2.0,0.0,modelo_1,
1832,2023-04-27,KD9PHCBGYFBRI9ET1O9R,24ymyp,0.0,6.0,0.0,modelo_1,
1833,2023-04-27,KD9PHCBGYFBRI9ET1O9R,27ndjd,0.0,3.0,0.0,modelo_1,
1834,2023-04-27,KD9PHCBGYFBRI9ET1O9R,2c1qe9,0.0,2.0,0.0,modelo_1,
1835,2023-04-27,KD9PHCBGYFBRI9ET1O9R,359paa,0.0,3.0,0.0,modelo_1,
1836,2023-04-27,KD9PHCBGYFBRI9ET1O9R,3xrxgz,0.0,5.0,0.0,modelo_1,
1837,2023-04-27,KD9PHCBGYFBRI9ET1O9R,40qfw4,0.0,2.0,0.0,modelo_1,
1838,2023-04-27,KD9PHCBGYFBRI9ET1O9R,41ljsb,0.0,6.0,0.0,modelo_1,
1839,2023-04-27,KD9PHCBGYFBRI9ET1O9R,4i31iw,0.0,7.0,0.0,modelo_1,
1840,2023-04-27,LTRZRCI4M19WYVL6Q6L5,2ppn5x,1.0,3.0,0.3333333333333333,modelo_1,
1841,2023-04-27,LTRZRCI4M19WYVL6Q6L5,01uo1p,0.0,4.0,0.0,modelo_1,
1842,2023-04-27,LTRZRCI4M19WYVL6Q6L5,14bszj,0.0,2.0,0.0,modelo_1,
1843,2023-04-27,LTRZRCI4M19WYVL6Q6L5,1agpfl,0.0,2.0,0.0,modelo_1,
1844,2023-04-27,LTRZRCI4M19WYVL6Q6L5,1joyl4,0.0,1.0,0.0,modelo_1,
1845,2023-04-27,LTRZRCI4M19WYVL6Q6L5,2988gl,0.0,3.0,0.0,modelo_1,
1846,2023-04-27,LTRZRCI4M19WYVL6Q6L5,2zj9pv,0.0,4.0,0.0,modelo_1,
1847,2023-04-27,LTRZRCI4M19WYVL6Q6L5,3evhfu,0.0,3.0,0.0,modelo_1,
1848,2023-04-27,LTRZRCI4M19WYVL6Q6L5,3kifef,0.0,5.0,0.0,modelo_1,
1849,2023-04-27,LTRZRCI4M19WYVL6Q6L5,4i16gh,0.0,2.0,0.0,modelo_1,
1850,2023-04-27,LTRZRCI4M19WYVL6Q6L5,5ekai3,0.0,5.0,0.0,modelo_1,
1851,2023-04-27,LTRZRCI4M19WYVL6Q6L5,5tp5h7,0.0,4.0,0.0,modelo_1,
1852,2023-04-27,LTRZRCI4M19WYVL6Q6L5,6gi7vk,0.0,4.0,0.0,modelo_1,
1853,2023-04-27,LTRZRCI4M19WYVL6Q6L5,6moska,0.0,4.0,0.0,modelo_1,
1854,2023-04-27,LTRZRCI4M19WYVL6Q6L5,6ugptc,0.0,7.0,0.0,modelo_1,
1855,2023-04-27,LTRZRCI4M19WYVL6Q6L5,786ew2,0.0,4.0,0.0,modelo_1,
1856,2023-04-27,LTRZRCI4M19WYVL6Q6L5,84bsc2,0.0,3.0,0.0,modelo_1,
1857,2023-04-27,LTRZRCI4M19WYVL6Q6L5,8nagzq,0.0,4.0,0.0,modelo_1,
1858,2023-04-27,LTRZRCI4M19WYVL6Q6L5,8x7ecu,0.0,3.0,0.0,modelo_1,
1859,2023-04-27,LTRZRCI4M19WYVL6Q6L5,9ax13p,0.0,6.0,0.0,modelo_1,
1860,2023-04-27,LW045DVYSGRD75TK6U54,n7yuqu,1.0,6.0,0.16666666666666666,modelo_1,
1861,2023-04-27,LW045DVYSGRD75TK6U54,0639y2,0.0,6.0,0.0,modelo_1,
1862,2023-04-27,LW045DVYSGRD75TK6U54,0xv6bk,0.0,8.0,0.0,modelo_1,
1863,2023-04-27,LW045DVYSGRD75TK6U54,0yu3fg,0.0,4.0,0.0,modelo_1,
1864,2023-04-27,LW045DVYSGRD75TK6U54,139cpf,0.0,4.0,0.0,modelo_1,
1865,2023-04-27,LW045DVYSGRD75TK6U54,1mlwn4,0.0,2.0,0.0,modelo_1,
1866,2023-04-27,LW045DVYSGRD75TK6U54,1xrx25,0.0,2.0,0.0,modelo_1,
1867,2023-04-27,LW045DVYSGRD75TK6U54,2bx2zk,0.0,4.0,0.0,modelo_1,
1868,2023-04-27,LW045DVYSGRD75TK6U54,2cost4,0.0,8.0,0.0,modelo_1,
1869,2023-04-27,LW045DVYSGRD75TK6U54,2l45oe,0.0,8.0,0.0,modelo_1,
1870,2023-04-27,LW045DVYSGRD75TK6U54,358doq,0.0,1.0,0.0,modelo_1,
1871,2023-04-27,LW045DVYSGRD75TK6U54,3fe5ij,0.0,3.0,0.0,modelo_1,
1872,2023-04-27,LW045DVYSGRD75TK6U54,3ijev0,0.0,3.0,0.0,modelo_1,
1873,2023-04-27,LW045DVYSGRD75TK6U54,3tlevh,0.0,3.0,0.0,modelo_1,
1874,2023-04-27,LW045DVYSGRD75TK6U54,3w2x1e,0.0,7.0,0.0,modelo_1,
1875,2023-04-27,LW045DVYSGRD75TK6U54,46205j,0.0,3.0,0.0,modelo_1,
1876,2023-04-27,LW045DVYSGRD75TK6U54,4714ya,0.0,3.0,0.0,modelo_1,
1877,2023-04-27,LW045DVYSGRD75TK6U54,4ggur1,0.0,4.0,0.0,modelo_1,
1878,2023-04-27,LW045DVYSGRD75TK6U54,5en58l,0.0,3.0,0.0,modelo_1,
1879,2023-04-27,LW045DVYSGRD75TK6U54,6y734b,0.0,4.0,0.0,modelo_1,
1880,2023-04-27,M0LU6DCI1WILGQBZ6808,ehbris,1.0,3.0,0.3333333333333333,modelo_1,
1881,2023-04-27,M0LU6DCI1WILGQBZ6808,0vdxom,0.0,3.0,0.0,modelo_1,
1882,2023-04-27,M0LU6DCI1WILGQBZ6808,12gijx,0.0,5.0,0.0,modelo_1,
1883,2023-04-27,M0LU6DCI1WILGQBZ6808,18ifef,0.0,4.0,0.0,modelo_1,
1884,2023-04-27,M0LU6DCI1WILGQBZ6808,1vbx1w,0.0,4.0,0.0,modelo_1,
1885,2023-04-27,M0LU6DCI1WILGQBZ6808,2adoor,0.0,3.0,0.0,modelo_1,
1886,2023-04-27,M0LU6DCI1WILGQBZ6808,2db6t3,0.0,5.0,0.0,modelo_1,
1887,2023-04-27,M0LU6DCI1WILGQBZ6808,2di367,0.0,2.0,0.0,modelo_1,
1888,2023-04-27,M0LU6DCI1WILGQBZ6808,2nnq5l,0.0,2.0,0.0,modelo_1,
1889,2023-04-27,M0LU6DCI1WILGQBZ6808,2vjs3s,0.0,2.0,0.0,modelo_1,
1890,2023-04-27,M0LU6DCI1WILGQBZ6808,2wq44v,0.0,3.0,0.0,modelo_1,
1891,2023-04-27,M0LU6DCI1WILGQBZ6808,45hoed,0.0,2.0,0.0,modelo_1,
1892,2023-04-27,M0LU6DCI1WILGQBZ6808,49e3oz,0.0,6.0,0.0,modelo_1,
1893,2023-04-27,M0LU6DCI1WILGQBZ6808,4rzvrf,0.0,3.0,0.0,modelo_1,
1894,2023-04-27,M0LU6DCI1WILGQBZ6808,5gjldu,0.0,8.0,0.0,modelo_1,
1895,2023-04-27,M0LU6DCI1WILGQBZ6808,5jx14f,0.0,4.0,0.0,modelo_1,
1896,2023-04-27,M0LU6DCI1WILGQBZ6808,5zdv46,0.0,4.0,0.0,modelo_1,
1897,2023-04-27,M0LU6DCI1WILGQBZ6808,62l6uw,0.0,3.0,0.0,modelo_1,
1898,2023-04-27,M0LU6DCI1WILGQBZ6808,65azak,0.0,3.0,0.0,modelo_1,
1899,2023-04-27,M0LU6DCI1WILGQBZ6808,6gltaw,0.0,5.0,0.0,modelo_1,
1900,2023-04-27,OAGTYWN8WFC997VLDJH7,zq9p8p,1.0,3.0,0.3333333333333333,modelo_1,
1901,2023-04-27,OAGTYWN8WFC997VLDJH7,btuhk7,2.0,7.0,0.2857142857142857,modelo_1,
1902,2023-04-27,OAGTYWN8WFC997VLDJH7,0ilgbw,1.0,4.0,0.25,modelo_1,
1903,2023-04-27,OAGTYWN8WFC997VLDJH7,cvada8,1.0,4.0,0.25,modelo_1,
1904,2023-04-27,OAGTYWN8WFC997VLDJH7,0ybb5m,0.0,4.0,0.0,modelo_1,
1905,2023-04-27,OAGTYWN8WFC997VLDJH7,1c27z6,0.0,2.0,0.0,modelo_1,
1906,2023-04-27,OAGTYWN8WFC997VLDJH7,25b98h,0.0,3.0,0.0,modelo_1,
1907,2023-04-27,OAGTYWN8WFC997VLDJH7,2acwiu,0.0,2.0,0.0,modelo_1,
1908,2023-04-27,OAGTYWN8WFC997VLDJH7,2e64an,0.0,10.0,0.0,modelo_1,
1909,2023-04-27,OAGTYWN8WFC997VLDJH7,2kgae9,0.0,8.0,0.0,modelo_1,
1910,2023-04-27,OAGTYWN8WFC997VLDJH7,2pjd97,0.0,3.0,0.0,modelo_1,
1911,2023-04-27,OAGTYWN8WFC997VLDJH7,2xqiqa,0.0,5.0,0.0,modelo_1,
1912,2023-04-27,OAGTYWN8WFC997VLDJH7,38y7f3,0.0,5.0,0.0,modelo_1,
1913,2023-04-27,OAGTYWN8WFC997VLDJH7,3qyput,0.0,5.0,0.0,modelo_1,
1914,2023-04-27,OAGTYWN8WFC997VLDJH7,3upg35,0.0,8.0,0.0,modelo_1,
1915,2023-04-27,OAGTYWN8WFC997VLDJH7,47707b,0.0,5.0,0.0,modelo_1,
1916,2023-04-27,OAGTYWN8WFC997VLDJH7,5ddp2f,0.0,5.0,0.0,modelo_1,
1917,2023-04-27,OAGTYWN8WFC997VLDJH7,5g6zwf,0.0,2.0,0.0,modelo_1,
1918,2023-04-27,OAGTYWN8WFC997VLDJH7,5pgpho,0.0,5.0,0.0,modelo_1,
1919,2023-04-27,OAGTYWN8WFC997VLDJH7,5ynwpt,0.0,4.0,0.0,modelo_1,
1920,2023-04-27,OY5LNPB5A8FF43ITRZG3,vjhki6,1.0,2.0,0.5,modelo_1,
1921,2023-04-27,OY5LNPB5A8FF43ITRZG3,00h07f,0.0,5.0,0.0,modelo_1,
1922,2023-04-27,OY5LNPB5A8FF43ITRZG3,0mwlfl,0.0,4.0,0.0,modelo_1,
1923,2023-04-27,OY5LNPB5A8FF43ITRZG3,1bov4h,0.0,7.0,0.0,modelo_1,
1924,2023-04-27,OY5LNPB5A8FF43ITRZG3,1w06mn,0.0,4.0,0.0,modelo_1,
1925,2023-04-27,OY5LNPB5A8FF43ITRZG3,25bn17,0.0,5.0,0.0,modelo_1,
1926,2023-04-27,OY5LNPB5A8FF43ITRZG3,286om3,0.0,5.0,0.0,modelo_1,
1927,2023-04-27,OY5LNPB5A8FF43ITRZG3,2hil8y,0.0,3.0,0.0,modelo_1,
1928,2023-04-27,OY5LNPB5A8FF43ITRZG3,34e7os,0.0,2.0,0.0,modelo_1,
1929,2023-04-27,OY5LNPB5A8FF43ITRZG3,37qzou,0.0,6.0,0.0,modelo_1,
1930,2023-04-27,OY5LNPB5A8FF43ITRZG3,3hsjkp,0.0,3.0,0.0,modelo_1,
1931,2023-04-27,OY5LNPB5A8FF43ITRZG3,3kuvgz,0.0,2.0,0.0,modelo_1,
1932,2023-04-27,OY5LNPB5A8FF43ITRZG3,3xzu3j,0.0,3.0,0.0,modelo_1,
1933,2023-04-27,OY5LNPB5A8FF43ITRZG3,40x4zm,0.0,3.0,0.0,modelo_1,
1934,2023-04-27,OY5LNPB5A8FF43ITRZG3,4gmfle,0.0,4.0,0.0,modelo_1,
1935,2023-04-27,OY5LNPB5A8FF43ITRZG3,4pambt,0.0,8.0,0.0,modelo_1,
1936,2023-04-27,OY5LNPB5A8FF43ITRZG3,5ohp5g,0.0,4.0,0.0,modelo_1,
1937,2023-04-27,OY5LNPB5A8FF43ITRZG3,5r8w98,0.0,4.0,0.0,modelo_1,
1938,2023-04-27,OY5LNPB5A8FF43ITRZG3,60l7pg,0.0,5.0,0.0,modelo_1,
1939,2023-04-27,OY5LNPB5A8FF43ITRZG3,6utf2c,0.0,3.0,0.0,modelo_1,
1940,2023-04-27,P41C5HK4P2G5GFRMT6ZA,ispmql,1.0,2.0,0.5,modelo_1,
1941,2023-04-27,P41C5HK4P2G5GFRMT6ZA,q4nqfb,1.0,2.0,0.5,modelo_1,
1942,2023-04-27,P41C5HK4P2G5GFRMT6ZA,g8ge1g,1.0,3.0,0.3333333333333333,modelo_1,
1943,2023-04-27,P41C5HK4P2G5GFRMT6ZA,rho0gy,1.0,5.0,0.2,modelo_1,
1944,2023-04-27,P41C5HK4P2G5GFRMT6ZA,lamexq,1.0,6.0,0.16666666666666666,modelo_1,
1945,2023-04-27,P41C5HK4P2G5GFRMT6ZA,0mqmxl,0.0,3.0,0.0,modelo_1,
1946,2023-04-27,P41C5HK4P2G5GFRMT6ZA,0nd28c,0.0,2.0,0.0,modelo_1,
1947,2023-04-27,P41C5HK4P2G5GFRMT6ZA,0xu1mi,0.0,2.0,0.0,modelo_1,
1948,2023-04-27,P41C5HK4P2G5GFRMT6ZA,1xtxzl,0.0,6.0,0.0,modelo_1,
1949,2023-04-27,P41C5HK4P2G5GFRMT6ZA,2jp0ee,0.0,3.0,0.0,modelo_1,
1950,2023-04-27,P41C5HK4P2G5GFRMT6ZA,2t9l0j,0.0,2.0,0.0,modelo_1,
1951,2023-04-27,P41C5HK4P2G5GFRMT6ZA,2ucg8e,0.0,2.0,0.0,modelo_1,
1952,2023-04-27,P41C5HK4P2G5GFRMT6ZA,37a21n,0.0,6.0,0.0,modelo_1,
1953,2023-04-27,P41C5HK4P2G5GFRMT6ZA,39d2xv,0.0,4.0,0.0,modelo_1,
1954,2023-04-27,P41C5HK4P2G5GFRMT6ZA,3mhubk,0.0,4.0,0.0,modelo_1,
1955,2023-04-27,P41C5HK4P2G5GFRMT6ZA,4kkmua,0.0,3.0,0.0,modelo_1,
1956,2023-04-27,P41C5HK4P2G5GFRMT6ZA,4lq9hn,0.0,3.0,0.0,modelo_1,
1957,2023-04-27,P41C5HK4P2G5GFRMT6ZA,53qkbw,0.0,1.0,0.0,modelo_1,
1958,2023-04-27,P41C5HK4P2G5GFRMT6ZA,5dnqsq,0.0,3.0,0.0,modelo_1,
1959,2023-04-27,P41C5HK4P2G5GFRMT6ZA,5zj8y3,0.0,5.0,0.0,modelo_1,
1960,2023-04-27,SOVPFK3BBWKTQM9HOHWJ,f00j3c,1.0,5.0,0.2,modelo_1,
1961,2023-04-27,SOVPFK3BBWKTQM9HOHWJ,8kc2gc,1.0,7.0,0.14285714285714285,modelo_1,
1962,2023-04-27,SOVPFK3BBWKTQM9HOHWJ,03j6wc,0.0,1.0,0.0,modelo_1,
1963,2023-04-27,SOVPFK3BBWKTQM9HOHWJ,0b5rmh,0.0,3.0,0.0,modelo_1,
1964,2023-04-27,SOVPFK3BBWKTQM9HOHWJ,0q0kg3,0.0,4.0,0.0,modelo_1,
1965,2023-04-27,SOVPFK3BBWKTQM9HOHWJ,0wfrps,0.0,4.0,0.0,modelo_1,
1966,2023-04-27,SOVPFK3BBWKTQM9HOHWJ,0zydzi,0.0,9.0,0.0,modelo_1,
1967,2023-04-27,SOVPFK3BBWKTQM9HOHWJ,10axas,0.0,3.0,0.0,modelo_1,
1968,2023-04-27,SOVPFK3BBWKTQM9HOHWJ,15c15q,0.0,2.0,0.0,modelo_1,
1969,2023-04-27,SOVPFK3BBWKTQM9HOHWJ,15pp6q,0.0,4.0,0.0,modelo_1,
1970,2023-04-27,SOVPFK3BBWKTQM9HOHWJ,1bjt9f,0.0,3.0,0.0,modelo_1,
1971,2023-04-27,SOVPFK3BBWKTQM9HOHWJ,2dhydo,0.0,4.0,0.0,modelo_1,
1972,2023-04-27,SOVPFK3BBWKTQM9HOHWJ,2nqzn1,0.0,3.0,0.0,modelo_1,
1973,2023-04-27,SOVPFK3BBWKTQM9HOHWJ,2q9qmd,0.0,5.0,0.0,modelo_1,
1974,2023-04-27,SOVPFK3BBWKTQM9HOHWJ,2xstvh,0.0,4.0,0.0,modelo_1,
1975,2023-04-27,SOVPFK3BBWKTQM9HOHWJ,3b1glx,0.0,2.0,0.0,modelo_1,
1976,2023-04-27,SOVPFK3BBWKTQM9HOHWJ,3pulgl,0.0,2.0,0.0,modelo_1,
1977,2023-04-27,SOVPFK3BBWKTQM9HOHWJ,4ej8w6,0.0,8.0,0.0,modelo_1,
1978,2023-04-27,SOVPFK3BBWKTQM9HOHWJ,4f55gk,0.0,5.0,0.0,modelo_1,
1979,2023-04-27,SOVPFK3BBWKTQM9HOHWJ,6fa8lw,0.0,4.0,0.0,modelo_1,
1980,2023-04-27,Y0W3K7OV6ZLILW96OO3K,792fmd,1.0,4.0,0.25,modelo_1,
1981,2023-04-27,Y0W3K7OV6ZLILW96OO3K,vkeqwu,1.0,5.0,0.2,modelo_1,
1982,2023-04-27,Y0W3K7OV6ZLILW96OO3K,v7owp2,1.0,6.0,0.16666666666666666,modelo_1,
1983,2023-04-27,Y0W3K7OV6ZLILW96OO3K,05r5hx,0.0,3.0,0.0,modelo_1,
1984,2023-04-27,Y0W3K7OV6ZLILW96OO3K,0dux7f,0.0,2.0,0.0,modelo_1,
1985,2023-04-27,Y0W3K7OV6ZLILW96OO3K,0kstqa,0.0,2.0,0.0,modelo_1,
1986,2023-04-27,Y0W3K7OV6ZLILW96OO3K,0qb7r9,0.0,4.0,0.0,modelo_1,
1987,2023-04-27,Y0W3K7OV6ZLILW96OO3K,0qz83x,0.0,2.0,0.0,modelo_1,
1988,2023-04-27,Y0W3K7OV6ZLILW96OO3K,1gccic,0.0,5.0,0.0,modelo_1,
1989,2023-04-27,Y0W3K7OV6ZLILW96OO3K,1ktxe9,0.0,6.0,0.0,modelo_1,
1990,2023-04-27,Y0W3K7OV6ZLILW96OO3K,3lhmrm,0.0,2.0,0.0,modelo_1,
1991,2023-04-27,Y0W3K7OV6ZLILW96OO3K,3wkyh1,0.0,3.0,0.0,modelo_1,
1992,2023-04-27,Y0W3K7OV6ZLILW96OO3K,404w2d,0.0,2.0,0.0,modelo_1,
1993,2023-04-27,Y0W3K7OV6ZLILW96OO3K,4359m8,0.0,1.0,0.0,modelo_1,
1994,2023-04-27,Y0W3K7OV6ZLILW96OO3K,442p9h,0.0,4.0,0.0,modelo_1,
1995,2023-04-27,Y0W3K7OV6ZLILW96OO3K,44m3jj,0.0,2.0,0.0,modelo_1,
1996,2023-04-27,Y0W3K7OV6ZLILW96OO3K,4iwb4e,0.0,3.0,0.0,modelo_1,
1997,2023-04-27,Y0W3K7OV6ZLILW96OO3K,5buutq,0.0,5.0,0.0,modelo_1,
1998,2023-04-27,Y0W3K7OV6ZLILW96OO3K,63na1f,0.0,7.0,0.0,modelo_1,
1999,2023-04-27,Y0W3K7OV6ZLILW96OO3K,66gdfn,0.0,6.0,0.0,modelo_1,
2000,2023-04-28,2WPF1NXECF3G6NUMWDO7,2dklx7,1.0,4.0,0.25,modelo_1,
2001,2023-04-28,2WPF1NXECF3G6NUMWDO7,vmsaxu,1.0,7.0,0.14285714285714285,modelo_1,
2002,2023-04-28,2WPF1NXECF3G6NUMWDO7,01mgr3,0.0,4.0,0.0,modelo_1,
2003,2023-04-28,2WPF1NXECF3G6NUMWDO7,0299ko,0.0,3.0,0.0,modelo_1,
2004,2023-04-28,2WPF1NXECF3G6NUMWDO7,18v6fo,0.0,4.0,0.0,modelo_1,
2005,2023-04-28,2WPF1NXECF3G6NUMWDO7,1ch7g8,0.0,5.0,0.0,modelo_1,
2006,2023-04-28,2WPF1NXECF3G6NUMWDO7,1gegxk,0.0,5.0,0.0,modelo_1,
2007,2023-04-28,2WPF1NXECF3G6NUMWDO7,1gjnn4,0.0,1.0,0.0,modelo_1,
2008,2023-04-28,2WPF1NXECF3G6NUMWDO7,1kq04j,0.0,7.0,0.0,modelo_1,
2009,2023-04-28,2WPF1NXECF3G6NUMWDO7,1za6l5,0.0,8.0,0.0,modelo_1,
2010,2023-04-28,2WPF1NXECF3G6NUMWDO7,2bnen4,0.0,5.0,0.0,modelo_1,
2011,2023-04-28,2WPF1NXECF3G6NUMWDO7,3lh107,0.0,2.0,0.0,modelo_1,
2012,2023-04-28,2WPF1NXECF3G6NUMWDO7,3oe469,0.0,4.0,0.0,modelo_1,
2013,2023-04-28,2WPF1NXECF3G6NUMWDO7,4g0a2g,0.0,4.0,0.0,modelo_1,
2014,2023-04-28,2WPF1NXECF3G6NUMWDO7,4l9sze,0.0,7.0,0.0,modelo_1,
2015,2023-04-28,2WPF1NXECF3G6NUMWDO7,4miw6l,0.0,9.0,0.0,modelo_1,
2016,2023-04-28,2WPF1NXECF3G6NUMWDO7,4t6u8i,0.0,5.0,0.0,modelo_1,
2017,2023-04-28,2WPF1NXECF3G6NUMWDO7,4z07rg,0.0,1.0,0.0,modelo_1,
2018,2023-04-28,2WPF1NXECF3G6NUMWDO7,59j88y,0.0,3.0,0.0,modelo_1,
2019,2023-04-28,2WPF1NXECF3G6NUMWDO7,5gipgm,0.0,1.0,0.0,modelo_1,
2020,2023-04-28,5E325T5HYL61QSABVR5V,rlrndy,1.0,4.0,0.25,modelo_1,
2021,2023-04-28,5E325T5HYL61QSABVR5V,9qqc2n,1.0,8.0,0.125,modelo_1,
2022,2023-04-28,5E325T5HYL61QSABVR5V,0rangk,0.0,7.0,0.0,modelo_1,
2023,2023-04-28,5E325T5HYL61QSABVR5V,1dt44d,0.0,4.0,0.0,modelo_1,
2024,2023-04-28,5E325T5HYL61QSABVR5V,1ej5a8,0.0,4.0,0.0,modelo_1,
2025,2023-04-28,5E325T5HYL61QSABVR5V,1fujc6,0.0,2.0,0.0,modelo_1,
2026,2023-04-28,5E325T5HYL61QSABVR5V,2zz3ft,0.0,3.0,0.0,modelo_1,
2027,2023-04-28,5E325T5HYL61QSABVR5V,3dg8co,0.0,8.0,0.0,modelo_1,
2028,2023-04-28,5E325T5HYL61QSABVR5V,3o4i7z,0.0,4.0,0.0,modelo_1,
2029,2023-04-28,5E325T5HYL61QSABVR5V,3qfrb4,0.0,2.0,0.0,modelo_1,
2030,2023-04-28,5E325T5HYL61QSABVR5V,3vt5di,0.0,5.0,0.0,modelo_1,
2031,2023-04-28,5E325T5HYL61QSABVR5V,4bxb6f,0.0,4.0,0.0,modelo_1,
2032,2023-04-28,5E325T5HYL61QSABVR5V,4tw8tf,0.0,3.0,0.0,modelo_1,
2033,2023-04-28,5E325T5HYL61QSABVR5V,4ykxyt,0.0,4.0,0.0,modelo_1,
2034,2023-04-28,5E325T5HYL61QSABVR5V,5zw3zm,0.0,7.0,0.0,modelo_1,
2035,2023-04-28,5E325T5HYL61QSABVR5V,61f3tt,0.0,1.0,0.0,modelo_1,
2036,2023-04-28,5E325T5HYL61QSABVR5V,67vcf8,0.0,8.0,0.0,modelo_1,
2037,2023-04-28,5E325T5HYL61QSABVR5V,75i10f,0.0,1.0,0.0,modelo_1,
2038,2023-04-28,5E325T5HYL61QSABVR5V,7ej5gu,0.0,5.0,0.0,modelo_1,
2039,2023-04-28,5E325T5HYL61QSABVR5V,7l5x6q,0.0,6.0,0.0,modelo_1,
2040,2023-04-28,62FIK8F2YT8JSFDBLEC9,k3h605,1.0,1.0,1.0,modelo_1,
2041,2023-04-28,62FIK8F2YT8JSFDBLEC9,ym03om,1.0,2.0,0.5,modelo_1,
2042,2023-04-28,62FIK8F2YT8JSFDBLEC9,akr23y,1.0,3.0,0.3333333333333333,modelo_1,
2043,2023-04-28,62FIK8F2YT8JSFDBLEC9,jn3jwp,1.0,3.0,0.3333333333333333,modelo_1,
2044,2023-04-28,62FIK8F2YT8JSFDBLEC9,xi7mbu,1.0,4.0,0.25,modelo_1,
2045,2023-04-28,62FIK8F2YT8JSFDBLEC9,3opd47,1.0,5.0,0.2,modelo_1,
2046,2023-04-28,62FIK8F2YT8JSFDBLEC9,3w8khx,1.0,5.0,0.2,modelo_1,
2047,2023-04-28,62FIK8F2YT8JSFDBLEC9,1jvqaq,0.0,5.0,0.0,modelo_1,
2048,2023-04-28,62FIK8F2YT8JSFDBLEC9,29t9d4,0.0,4.0,0.0,modelo_1,
2049,2023-04-28,62FIK8F2YT8JSFDBLEC9,3o65lf,0.0,5.0,0.0,modelo_1,
2050,2023-04-28,62FIK8F2YT8JSFDBLEC9,4130ef,0.0,3.0,0.0,modelo_1,
2051,2023-04-28,62FIK8F2YT8JSFDBLEC9,4nunqe,0.0,5.0,0.0,modelo_1,
2052,2023-04-28,62FIK8F2YT8JSFDBLEC9,4vijga,0.0,1.0,0.0,modelo_1,
2053,2023-04-28,62FIK8F2YT8JSFDBLEC9,5365mm,0.0,4.0,0.0,modelo_1,
2054,2023-04-28,62FIK8F2YT8JSFDBLEC9,5uqsrl,0.0,4.0,0.0,modelo_1,
2055,2023-04-28,62FIK8F2YT8JSFDBLEC9,6tpe69,0.0,5.0,0.0,modelo_1,
2056,2023-04-28,62FIK8F2YT8JSFDBLEC9,7fz717,0.0,3.0,0.0,modelo_1,
2057,2023-04-28,62FIK8F2YT8JSFDBLEC9,83k1nn,0.0,4.0,0.0,modelo_1,
2058,2023-04-28,62FIK8F2YT8JSFDBLEC9,8h1up6,0.0,6.0,0.0,modelo_1,
2059,2023-04-28,62FIK8F2YT8JSFDBLEC9,95h7or,0.0,5.0,0.0,modelo_1,
2060,2023-04-28,6X20RDH567MX2X3TXYJ7,46bx7f,1.0,3.0,0.3333333333333333,modelo_1,
2061,2023-04-28,6X20RDH567MX2X3TXYJ7,14829e,1.0,4.0,0.25,modelo_1,
2062,2023-04-28,6X20RDH567MX2X3TXYJ7,i732kf,1.0,6.0,0.16666666666666666,modelo_1,
